from_lang,to_lang,doc_id,from_url,to_url_404
vi,ja,vpn-site-to-site/delete-VPN-S2S-connection,/docs/vi/vpn-site-to-site/delete-VPN-S2S-connection,/docs/ja/vpn-site-to-site/delete-VPN-S2S-connection
vi,ja,vpn-site-to-site/delete-customergw,/docs/vi/vpn-site-to-site/delete-customergw,/docs/ja/vpn-site-to-site/delete-customergw
vi,ja,vpn-site-to-site/disable-VPN-S2S-connection,/docs/vi/vpn-site-to-site/disable-VPN-S2S-connection,/docs/ja/vpn-site-to-site/disable-VPN-S2S-connection
vi,ja,vpn-site-to-site/download-config-VPN-S2S,/docs/vi/vpn-site-to-site/download-config-VPN-S2S,/docs/ja/vpn-site-to-site/download-config-VPN-S2S
vi,ja,vpn-site-to-site/edit-VPN-S2S-information,/docs/vi/vpn-site-to-site/edit-VPN-S2S-information,/docs/ja/vpn-site-to-site/edit-VPN-S2S-information
vi,ja,vpn-site-to-site/edit-customergw,/docs/vi/vpn-site-to-site/edit-customergw,/docs/ja/vpn-site-to-site/edit-customergw
vi,ja,vpn-site-to-site/edit-security-profile,/docs/vi/vpn-site-to-site/edit-security-profile,/docs/ja/vpn-site-to-site/edit-security-profile
vi,ja,vpn-site-to-site/edit-vpn-connection,/docs/vi/vpn-site-to-site/edit-vpn-connection,/docs/ja/vpn-site-to-site/edit-vpn-connection
vi,ja,vpn-site-to-site/enable-VPN-S2S-connection,/docs/vi/vpn-site-to-site/enable-VPN-S2S-connection,/docs/ja/vpn-site-to-site/enable-VPN-S2S-connection
vi,ja,vpn-site-to-site/enable-disable-vpn-connection,/docs/vi/vpn-site-to-site/enable-disable-vpn-connection,/docs/ja/vpn-site-to-site/enable-disable-vpn-connection
vi,ja,vpn-site-to-site/faq,/docs/vi/vpn-site-to-site/faq,/docs/ja/vpn-site-to-site/faq
vi,ja,vpn-site-to-site/initial-setup,/docs/vi/vpn-site-to-site/initial-setup,/docs/ja/vpn-site-to-site/initial-setup
vi,ja,vpn-site-to-site/ket-noi-thiet-bi-behind-NAT-IP,/docs/vi/vpn-site-to-site/ket-noi-thiet-bi-behind-NAT-IP,/docs/ja/vpn-site-to-site/ket-noi-thiet-bi-behind-NAT-IP
vi,ja,vpn-site-to-site/logging,/docs/vi/vpn-site-to-site/logging,/docs/ja/vpn-site-to-site/logging
vi,ja,vpn-site-to-site/monitoring,/docs/vi/vpn-site-to-site/monitoring,/docs/ja/vpn-site-to-site/monitoring
vi,ja,vpn-site-to-site/overviews-vpn,/docs/vi/vpn-site-to-site/overviews-vpn,/docs/ja/vpn-site-to-site/overviews-vpn
vi,ja,vpn-site-to-site/service-authorization,/docs/vi/vpn-site-to-site/service-authorization,/docs/ja/vpn-site-to-site/service-authorization
vi,ja,vpn-site-to-site/set_alert,/docs/vi/vpn-site-to-site/set_alert,/docs/ja/vpn-site-to-site/set_alert
vi,ja,vpn-site-to-site/tai-file-cau-hinh-vpn,/docs/vi/vpn-site-to-site/tai-file-cau-hinh-vpn,/docs/ja/vpn-site-to-site/tai-file-cau-hinh-vpn
vi,ja,vpn-site-to-site/view-VPN-detail-information,/docs/vi/vpn-site-to-site/view-VPN-detail-information,/docs/ja/vpn-site-to-site/view-VPN-detail-information
vi,ja,vpn-site-to-site/vpn-site-to-site,/docs/vi/vpn-site-to-site/vpn-site-to-site,/docs/ja/vpn-site-to-site/vpn-site-to-site
vi,ja,vpn-site-to-site/xoa-vpn-connection,/docs/vi/vpn-site-to-site/xoa-vpn-connection,/docs/ja/vpn-site-to-site/xoa-vpn-connection
vi,ja,zalo-ticket-support/zalo-ticket-support,/docs/vi/zalo-ticket-support/zalo-ticket-support,/docs/ja/zalo-ticket-support/zalo-ticket-support
ja,en,ai-notebook/create-jp,/docs/ja/ai-notebook/create-jp,/docs/en/ai-notebook/create-jp
ja,en,ai-notebook/faq-jp,/docs/ja/ai-notebook/faq-jp,/docs/en/ai-notebook/faq-jp
ja,en,ai-notebook/get-started-jp,/docs/ja/ai-notebook/get-started-jp,/docs/en/ai-notebook/get-started-jp
ja,en,ai-notebook/lauch-jp,/docs/ja/ai-notebook/lauch-jp,/docs/en/ai-notebook/lauch-jp
ja,en,ai-notebook/quick-start-jp,/docs/ja/ai-notebook/quick-start-jp,/docs/en/ai-notebook/quick-start-jp
ja,en,ai-notebook/shut-down-jp,/docs/ja/ai-notebook/shut-down-jp,/docs/en/ai-notebook/shut-down-jp
ja,en,ai-notebook/switch,/docs/ja/ai-notebook/switch,/docs/en/ai-notebook/switch
ja,en,ai_marketplace/sign-in,/docs/ja/ai_marketplace/sign-in,/docs/en/ai_marketplace/sign-in
ja,en,budget-alert/コスト情報とアラート履歴の確認_2,/docs/ja/budget-alert/コスト情報とアラート履歴の確認_2,/docs/en/budget-alert/コスト情報とアラート履歴の確認_2
ja,en,budget-alert/予算しきい値に達した後の新規コンピューティング／ネットワークリソースの作成制限_6,/docs/ja/budget-alert/予算しきい値に達した後の新規コンピューティング／ネットワークリソースの作成制限_6,/docs/en/budget-alert/予算しきい値に達した後の新規コンピューティング／ネットワークリソースの作成制限_6
ja,en,budget-alert/予算アラート,/docs/ja/budget-alert/予算アラート,/docs/en/budget-alert/予算アラート
ja,en,budget-alert/予算アラートの作成_1,/docs/ja/budget-alert/予算アラートの作成_1,/docs/en/budget-alert/予算アラートの作成_1
ja,en,budget-alert/予算アラートの削除_5,/docs/ja/budget-alert/予算アラートの削除_5,/docs/en/budget-alert/予算アラートの削除_5
ja,en,budget-alert/予算アラートの無効化_3,/docs/ja/budget-alert/予算アラートの無効化_3,/docs/en/budget-alert/予算アラートの無効化_3
ja,en,budget-alert/予算アラートの編集_4,/docs/ja/budget-alert/予算アラートの編集_4,/docs/en/budget-alert/予算アラートの編集_4
ja,en,cost-explorer/コストエクスプローラー,/docs/ja/cost-explorer/コストエクスプローラー,/docs/en/cost-explorer/コストエクスプローラー
ja,en,cost-explorer/サービス別のダッシュボード＆コストの確認_1,/docs/ja/cost-explorer/サービス別のダッシュボード＆コストの確認_1,/docs/en/cost-explorer/サービス別のダッシュボード＆コストの確認_1
ja,en,cost-explorer/フィルタをカスタマイズして期間／リソース グループ別のコストを確認_2,/docs/ja/cost-explorer/フィルタをカスタマイズして期間／リソース グループ別のコストを確認_2,/docs/en/cost-explorer/フィルタをカスタマイズして期間／リソース グループ別のコストを確認_2
ja,en,cost-explorer/質問-1,/docs/ja/cost-explorer/質問-1,/docs/en/cost-explorer/質問-1
ja,en,cost-explorer/質問-2,/docs/ja/cost-explorer/質問-2,/docs/en/cost-explorer/質問-2
ja,en,create-vpc/VPC の作成_1,/docs/ja/create-vpc/VPC の作成_1,/docs/en/create-vpc/VPC の作成_1
ja,en,create-vpc/vpc-の作成,/docs/ja/create-vpc/vpc-の作成,/docs/en/create-vpc/vpc-の作成
ja,en,create-vpc/アクティビティログの表示_2,/docs/ja/create-vpc/アクティビティログの表示_2,/docs/en/create-vpc/アクティビティログの表示_2
ja,en,create-vpc/アクティビティログ＆直近タスクステータスの記録_3,/docs/ja/create-vpc/アクティビティログ＆直近タスクステータスの記録_3,/docs/en/create-vpc/アクティビティログ＆直近タスクステータスの記録_3
ja,en,create-vpc/初期設定_1,/docs/ja/create-vpc/初期設定_1,/docs/en/create-vpc/初期設定_1
ja,en,dedicated-fpt-kubernetes-engine/fke-usage-notes,/docs/ja/dedicated-fpt-kubernetes-engine/fke-usage-notes,/docs/en/dedicated-fpt-kubernetes-engine/fke-usage-notes
ja,en,dedicated-fpt-kubernetes-engine/upgrade-k8s-version,/docs/ja/dedicated-fpt-kubernetes-engine/upgrade-k8s-version,/docs/en/dedicated-fpt-kubernetes-engine/upgrade-k8s-version
ja,en,file-storage-high-performance/japan-su-dung-file-storage-high-performance-tren-baremetal-gpu-server,/docs/ja/file-storage-high-performance/japan-su-dung-file-storage-high-performance-tren-baremetal-gpu-server,/docs/en/file-storage-high-performance/japan-su-dung-file-storage-high-performance-tren-baremetal-gpu-server
ja,en,file-storage-high-performance/quan-ly-mountpoint,/docs/ja/file-storage-high-performance/quan-ly-mountpoint,/docs/en/file-storage-high-performance/quan-ly-mountpoint
ja,en,file-storage-high-performance/region-nhat-ban,/docs/ja/file-storage-high-performance/region-nhat-ban,/docs/en/file-storage-high-performance/region-nhat-ban
ja,en,file-storage-high-performance/region-viet-nam,/docs/ja/file-storage-high-performance/region-viet-nam,/docs/en/file-storage-high-performance/region-viet-nam
ja,en,file-storage-high-performance/su-dung-file-storage-high-performance-tren-kubernetes-k8s-cluster,/docs/ja/file-storage-high-performance/su-dung-file-storage-high-performance-tren-kubernetes-k8s-cluster,/docs/en/file-storage-high-performance/su-dung-file-storage-high-performance-tren-kubernetes-k8s-cluster
ja,en,file-storage-high-performance/vn-su-dung-file-storage-high-performance-tren-baremetal-gpu-server,/docs/ja/file-storage-high-performance/vn-su-dung-file-storage-high-performance-tren-baremetal-gpu-server,/docs/en/file-storage-high-performance/vn-su-dung-file-storage-high-performance-tren-baremetal-gpu-server
ja,en,fpt-cloud-waf/add-stream-host,/docs/ja/fpt-cloud-waf/add-stream-host,/docs/en/fpt-cloud-waf/add-stream-host
ja,en,fpt-cloud-waf/add-waf-server,/docs/ja/fpt-cloud-waf/add-waf-server,/docs/en/fpt-cloud-waf/add-waf-server
ja,en,fpt-cloud-waf/edit-waf-server,/docs/ja/fpt-cloud-waf/edit-waf-server,/docs/en/fpt-cloud-waf/edit-waf-server
ja,en,fpt-cloud-waf/initial-setup,/docs/ja/fpt-cloud-waf/initial-setup,/docs/en/fpt-cloud-waf/initial-setup
ja,en,fpt-cloud-waf/log-in-waf-dashboard,/docs/ja/fpt-cloud-waf/log-in-waf-dashboard,/docs/en/fpt-cloud-waf/log-in-waf-dashboard
ja,en,fpt-cloud-waf/manage-security-rule-sets,/docs/ja/fpt-cloud-waf/manage-security-rule-sets,/docs/en/fpt-cloud-waf/manage-security-rule-sets
ja,en,fpt-cloud-waf/manage-ssl-certificates,/docs/ja/fpt-cloud-waf/manage-ssl-certificates,/docs/en/fpt-cloud-waf/manage-ssl-certificates
ja,en,fpt-cloud-waf/manage-waf-dashboard-users,/docs/ja/fpt-cloud-waf/manage-waf-dashboard-users,/docs/en/fpt-cloud-waf/manage-waf-dashboard-users
ja,en,fpt-cloud-waf/monitor-waf-dashboard-overview,/docs/ja/fpt-cloud-waf/monitor-waf-dashboard-overview,/docs/en/fpt-cloud-waf/monitor-waf-dashboard-overview
ja,en,fpt-cloud-waf/tutorials-add-waf-server,/docs/ja/fpt-cloud-waf/tutorials-add-waf-server,/docs/en/fpt-cloud-waf/tutorials-add-waf-server
ja,en,fpt-cloud-waf/tutorials-log-in-waf-dashboard,/docs/ja/fpt-cloud-waf/tutorials-log-in-waf-dashboard,/docs/en/fpt-cloud-waf/tutorials-log-in-waf-dashboard
ja,en,fpt-container-registry/managing-repositories,/docs/ja/fpt-container-registry/managing-repositories,/docs/en/fpt-container-registry/managing-repositories
ja,en,fpt-container-registry/pulling-docker-image,/docs/ja/fpt-container-registry/pulling-docker-image,/docs/en/fpt-container-registry/pulling-docker-image
ja,en,fpt-container-registry/retention-rule,/docs/ja/fpt-container-registry/retention-rule,/docs/en/fpt-container-registry/retention-rule
ja,en,fpt-container-registry/robot-account,/docs/ja/fpt-container-registry/robot-account,/docs/en/fpt-container-registry/robot-account
ja,en,fpt-container-registry/scan-image,/docs/ja/fpt-container-registry/scan-image,/docs/en/fpt-container-registry/scan-image
ja,en,fpt-container-registry/tagging-and-pushing-images,/docs/ja/fpt-container-registry/tagging-and-pushing-images,/docs/en/fpt-container-registry/tagging-and-pushing-images
ja,en,fpt-key-vault/auth-method-management,/docs/ja/fpt-key-vault/auth-method-management,/docs/en/fpt-key-vault/auth-method-management
ja,en,fpt-key-vault/create-auth-method,/docs/ja/fpt-key-vault/create-auth-method,/docs/en/fpt-key-vault/create-auth-method
ja,en,fpt-key-vault/create-policy,/docs/ja/fpt-key-vault/create-policy,/docs/en/fpt-key-vault/create-policy
ja,en,fpt-key-vault/create-role,/docs/ja/fpt-key-vault/create-role,/docs/en/fpt-key-vault/create-role
ja,en,fpt-key-vault/create-secret,/docs/ja/fpt-key-vault/create-secret,/docs/en/fpt-key-vault/create-secret
ja,en,fpt-key-vault/create-secret-engine,/docs/ja/fpt-key-vault/create-secret-engine,/docs/en/fpt-key-vault/create-secret-engine
ja,en,fpt-key-vault/create-vault-instance,/docs/ja/fpt-key-vault/create-vault-instance,/docs/en/fpt-key-vault/create-vault-instance
ja,en,fpt-key-vault/delete-policy,/docs/ja/fpt-key-vault/delete-policy,/docs/en/fpt-key-vault/delete-policy
ja,en,fpt-key-vault/delete-secret,/docs/ja/fpt-key-vault/delete-secret,/docs/en/fpt-key-vault/delete-secret
ja,en,fpt-key-vault/delete-secret-engine,/docs/ja/fpt-key-vault/delete-secret-engine,/docs/en/fpt-key-vault/delete-secret-engine
ja,en,fpt-key-vault/initial-setup,/docs/ja/fpt-key-vault/initial-setup,/docs/en/fpt-key-vault/initial-setup
ja,en,fpt-key-vault/policy-management,/docs/ja/fpt-key-vault/policy-management,/docs/en/fpt-key-vault/policy-management
ja,en,fpt-key-vault/secret-engine-management,/docs/ja/fpt-key-vault/secret-engine-management,/docs/en/fpt-key-vault/secret-engine-management
ja,en,fpt-key-vault/secret-management,/docs/ja/fpt-key-vault/secret-management,/docs/en/fpt-key-vault/secret-management
ja,en,fpt-key-vault/view-update-secret,/docs/ja/fpt-key-vault/view-update-secret,/docs/en/fpt-key-vault/view-update-secret
ja,en,fpt-message-bus/create-queues,/docs/ja/fpt-message-bus/create-queues,/docs/en/fpt-message-bus/create-queues
ja,en,fpt-message-bus/create-subscriptions,/docs/ja/fpt-message-bus/create-subscriptions,/docs/en/fpt-message-bus/create-subscriptions
ja,en,fpt-message-bus/create-topics,/docs/ja/fpt-message-bus/create-topics,/docs/en/fpt-message-bus/create-topics
ja,en,fpt-message-bus/delete-queues,/docs/ja/fpt-message-bus/delete-queues,/docs/en/fpt-message-bus/delete-queues
ja,en,fpt-message-bus/delete-topics,/docs/ja/fpt-message-bus/delete-topics,/docs/en/fpt-message-bus/delete-topics
ja,en,fpt-message-bus/edit-topics,/docs/ja/fpt-message-bus/edit-topics,/docs/en/fpt-message-bus/edit-topics
ja,en,fpt-message-bus/manage-queues,/docs/ja/fpt-message-bus/manage-queues,/docs/en/fpt-message-bus/manage-queues
ja,en,fpt-message-bus/manage-topics,/docs/ja/fpt-message-bus/manage-topics,/docs/en/fpt-message-bus/manage-topics
ja,en,fpt-message-bus/quick-starts,/docs/ja/fpt-message-bus/quick-starts,/docs/en/fpt-message-bus/quick-starts
ja,en,fpt-message-bus/send-receive-messages-in-queues,/docs/ja/fpt-message-bus/send-receive-messages-in-queues,/docs/en/fpt-message-bus/send-receive-messages-in-queues
ja,en,fpt-message-bus/send-receive-messages-in-topics,/docs/ja/fpt-message-bus/send-receive-messages-in-topics,/docs/en/fpt-message-bus/send-receive-messages-in-topics
ja,en,fpt-message-bus/view-queues,/docs/ja/fpt-message-bus/view-queues,/docs/en/fpt-message-bus/view-queues
ja,en,fpt-object-storage/bucket-config,/docs/ja/fpt-object-storage/bucket-config,/docs/en/fpt-object-storage/bucket-config
ja,en,fpt-object-storage/build-static-website,/docs/ja/fpt-object-storage/build-static-website,/docs/en/fpt-object-storage/build-static-website
ja,en,fpt-object-storage/clone-bucket-data,/docs/ja/fpt-object-storage/clone-bucket-data,/docs/en/fpt-object-storage/clone-bucket-data
ja,en,fpt-object-storage/encryption,/docs/ja/fpt-object-storage/encryption,/docs/en/fpt-object-storage/encryption
ja,en,fpt-object-storage/integrate-s3-clients,/docs/ja/fpt-object-storage/integrate-s3-clients,/docs/en/fpt-object-storage/integrate-s3-clients
ja,en,fpt-object-storage/manage-access-keys,/docs/ja/fpt-object-storage/manage-access-keys,/docs/en/fpt-object-storage/manage-access-keys
ja,en,fpt-object-storage/manage-bucket,/docs/ja/fpt-object-storage/manage-bucket,/docs/en/fpt-object-storage/manage-bucket
ja,en,fpt-object-storage/manage-objects,/docs/ja/fpt-object-storage/manage-objects,/docs/en/fpt-object-storage/manage-objects
ja,en,fpt-object-storage/manage-permissions,/docs/ja/fpt-object-storage/manage-permissions,/docs/en/fpt-object-storage/manage-permissions
ja,en,fpt-object-storage/manage-subusers,/docs/ja/fpt-object-storage/manage-subusers,/docs/en/fpt-object-storage/manage-subusers
ja,en,fpt-object-storage/migrate-bucket-data,/docs/ja/fpt-object-storage/migrate-bucket-data,/docs/en/fpt-object-storage/migrate-bucket-data
ja,en,fpt-object-storage/mount-bucket-local,/docs/ja/fpt-object-storage/mount-bucket-local,/docs/en/fpt-object-storage/mount-bucket-local
ja,en,fpt-object-storage/object-storage,/docs/ja/fpt-object-storage/object-storage,/docs/en/fpt-object-storage/object-storage
ja,en,fpt-object-storage/sdk-api-reference,/docs/ja/fpt-object-storage/sdk-api-reference,/docs/en/fpt-object-storage/sdk-api-reference
ja,en,fpt-object-storage/subuser-bucket-permissions,/docs/ja/fpt-object-storage/subuser-bucket-permissions,/docs/en/fpt-object-storage/subuser-bucket-permissions
ja,en,fpt-object-storage/use-as-media-server,/docs/ja/fpt-object-storage/use-as-media-server,/docs/en/fpt-object-storage/use-as-media-server
ja,en,fpt-object-storage/use-on-fpt-portal,/docs/ja/fpt-object-storage/use-on-fpt-portal,/docs/en/fpt-object-storage/use-on-fpt-portal
ja,en,fpt-object-storage/use-with-s3-browser,/docs/ja/fpt-object-storage/use-with-s3-browser,/docs/en/fpt-object-storage/use-with-s3-browser
ja,en,gpu-virtual-machine-en/GPU-VM -インスタンス-の-作成,/docs/ja/gpu-virtual-machine-en/GPU-VM -インスタンス-の-作成,/docs/en/gpu-virtual-machine-en/GPU-VM -インスタンス-の-作成
ja,en,gpu-virtual-machine-en/IPアドレス（フローティングIP）の割り当て,/docs/ja/gpu-virtual-machine-en/IPアドレス（フローティングIP）の割り当て,/docs/en/gpu-virtual-machine-en/IPアドレス（フローティングIP）の割り当て
ja,en,gpu-virtual-machine-en/に関するよくある質問,/docs/ja/gpu-virtual-machine-en/に関するよくある質問,/docs/en/gpu-virtual-machine-en/に関するよくある質問
ja,en,gpu-virtual-machine-en/クイック-スタート,/docs/ja/gpu-virtual-machine-en/クイック-スタート,/docs/en/gpu-virtual-machine-en/クイック-スタート
ja,en,gpu-virtual-machine-en/サブネット-の-作成,/docs/ja/gpu-virtual-machine-en/サブネット-の-作成,/docs/en/gpu-virtual-machine-en/サブネット-の-作成
ja,en,gpu-virtual-machine-en/サーバーへのアクセス,/docs/ja/gpu-virtual-machine-en/サーバーへのアクセス,/docs/en/gpu-virtual-machine-en/サーバーへのアクセス
ja,en,gpu-virtual-machine-en/セキュリティグループの作成,/docs/ja/gpu-virtual-machine-en/セキュリティグループの作成,/docs/en/gpu-virtual-machine-en/セキュリティグループの作成
ja,en,gpu-virtual-machine-en/初期-設定,/docs/ja/gpu-virtual-machine-en/初期-設定,/docs/en/gpu-virtual-machine-en/初期-設定
ja,en,gpu-virtual-machine-en/概要,/docs/ja/gpu-virtual-machine-en/概要,/docs/en/gpu-virtual-machine-en/概要
ja,en,iam/edit-role,/docs/ja/iam/edit-role,/docs/en/iam/edit-role
ja,en,iam/iam-user-management,/docs/ja/iam/iam-user-management,/docs/en/iam/iam-user-management
ja,en,iam/iam-user-overview,/docs/ja/iam/iam-user-overview,/docs/en/iam/iam-user-overview
ja,en,iam/ip-access-overview,/docs/ja/iam/ip-access-overview,/docs/en/iam/ip-access-overview
ja,en,iam/user-group-management,/docs/ja/iam/user-group-management,/docs/en/iam/user-group-management
ja,en,iam/user-group-overview,/docs/ja/iam/user-group-overview,/docs/en/iam/user-group-overview
ja,en,iam/view-user-group-detail,/docs/ja/iam/view-user-group-detail,/docs/en/iam/view-user-group-detail
ja,en,iam/view-user-group-list,/docs/ja/iam/view-user-group-list,/docs/en/iam/view-user-group-list
ja,en,managed-fpt-database-engine/initial-setup,/docs/ja/managed-fpt-database-engine/initial-setup,/docs/en/managed-fpt-database-engine/initial-setup
ja,en,managed-fpt-kubernetes-engine/Initial-setup,/docs/ja/managed-fpt-kubernetes-engine/Initial-setup,/docs/en/managed-fpt-kubernetes-engine/Initial-setup
ja,en,managed-fpt-kubernetes-engine/audit-log-vn,/docs/ja/managed-fpt-kubernetes-engine/audit-log-vn,/docs/en/managed-fpt-kubernetes-engine/audit-log-vn
ja,en,managed-fpt-kubernetes-engine/backup-restore-vn,/docs/ja/managed-fpt-kubernetes-engine/backup-restore-vn,/docs/en/managed-fpt-kubernetes-engine/backup-restore-vn
ja,en,managed-fpt-kubernetes-engine/bat-tat-node-auto-repair,/docs/ja/managed-fpt-kubernetes-engine/bat-tat-node-auto-repair,/docs/en/managed-fpt-kubernetes-engine/bat-tat-node-auto-repair
ja,en,managed-fpt-kubernetes-engine/cac-luu-y-khi-su-dung-m-fke,/docs/ja/managed-fpt-kubernetes-engine/cac-luu-y-khi-su-dung-m-fke,/docs/en/managed-fpt-kubernetes-engine/cac-luu-y-khi-su-dung-m-fke
ja,en,managed-fpt-kubernetes-engine/cau-hinh-proxy-protocol,/docs/ja/managed-fpt-kubernetes-engine/cau-hinh-proxy-protocol,/docs/en/managed-fpt-kubernetes-engine/cau-hinh-proxy-protocol
ja,en,managed-fpt-kubernetes-engine/cau-hinh-proxy-protocol-cho-istio-ingress,/docs/ja/managed-fpt-kubernetes-engine/cau-hinh-proxy-protocol-cho-istio-ingress,/docs/en/managed-fpt-kubernetes-engine/cau-hinh-proxy-protocol-cho-istio-ingress
ja,en,managed-fpt-kubernetes-engine/cau-hinh-proxy-protocol-cho-nginx-ingress,/docs/ja/managed-fpt-kubernetes-engine/cau-hinh-proxy-protocol-cho-nginx-ingress,/docs/en/managed-fpt-kubernetes-engine/cau-hinh-proxy-protocol-cho-nginx-ingress
ja,en,managed-fpt-kubernetes-engine/chinh-sua-label-taint-cho-worker-group,/docs/ja/managed-fpt-kubernetes-engine/chinh-sua-label-taint-cho-worker-group,/docs/en/managed-fpt-kubernetes-engine/chinh-sua-label-taint-cho-worker-group
ja,en,managed-fpt-kubernetes-engine/chuyen-worker-group-base,/docs/ja/managed-fpt-kubernetes-engine/chuyen-worker-group-base,/docs/en/managed-fpt-kubernetes-engine/chuyen-worker-group-base
ja,en,managed-fpt-kubernetes-engine/danh-tag-cho-vm,/docs/ja/managed-fpt-kubernetes-engine/danh-tag-cho-vm,/docs/en/managed-fpt-kubernetes-engine/danh-tag-cho-vm
ja,en,managed-fpt-kubernetes-engine/dich-vu-gpu-tren-k8s,/docs/ja/managed-fpt-kubernetes-engine/dich-vu-gpu-tren-k8s,/docs/en/managed-fpt-kubernetes-engine/dich-vu-gpu-tren-k8s
ja,en,managed-fpt-kubernetes-engine/dieu-chinh-cau-hinh-coredns-trong-kubernetes-service,/docs/ja/managed-fpt-kubernetes-engine/dieu-chinh-cau-hinh-coredns-trong-kubernetes-service,/docs/en/managed-fpt-kubernetes-engine/dieu-chinh-cau-hinh-coredns-trong-kubernetes-service
ja,en,managed-fpt-kubernetes-engine/fpt-cloud-managed-kubernetes-release-calendar,/docs/ja/managed-fpt-kubernetes-engine/fpt-cloud-managed-kubernetes-release-calendar,/docs/en/managed-fpt-kubernetes-engine/fpt-cloud-managed-kubernetes-release-calendar
ja,en,managed-fpt-kubernetes-engine/gioi-thieu-chung-ve-quy-trinh-quan-ly-version,/docs/ja/managed-fpt-kubernetes-engine/gioi-thieu-chung-ve-quy-trinh-quan-ly-version,/docs/en/managed-fpt-kubernetes-engine/gioi-thieu-chung-ve-quy-trinh-quan-ly-version
ja,en,managed-fpt-kubernetes-engine/gpu-la-gi,/docs/ja/managed-fpt-kubernetes-engine/gpu-la-gi,/docs/en/managed-fpt-kubernetes-engine/gpu-la-gi
ja,en,managed-fpt-kubernetes-engine/huong-dan-chi-tiet-su-dung-auto-upgrade,/docs/ja/managed-fpt-kubernetes-engine/huong-dan-chi-tiet-su-dung-auto-upgrade,/docs/en/managed-fpt-kubernetes-engine/huong-dan-chi-tiet-su-dung-auto-upgrade
ja,en,managed-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi,/docs/ja/managed-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi,/docs/en/managed-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi
ja,en,managed-fpt-kubernetes-engine/mfke-faqs,/docs/ja/managed-fpt-kubernetes-engine/mfke-faqs,/docs/en/managed-fpt-kubernetes-engine/mfke-faqs
ja,en,managed-fpt-kubernetes-engine/restore-persistent-volume-tren-k8s,/docs/ja/managed-fpt-kubernetes-engine/restore-persistent-volume-tren-k8s,/docs/en/managed-fpt-kubernetes-engine/restore-persistent-volume-tren-k8s
ja,en,managed-fpt-kubernetes-engine/scale-in-chi-dinh-node,/docs/ja/managed-fpt-kubernetes-engine/scale-in-chi-dinh-node,/docs/en/managed-fpt-kubernetes-engine/scale-in-chi-dinh-node
ja,en,managed-fpt-kubernetes-engine/service-type-kb-layer7-lbv2,/docs/ja/managed-fpt-kubernetes-engine/service-type-kb-layer7-lbv2,/docs/en/managed-fpt-kubernetes-engine/service-type-kb-layer7-lbv2
ja,en,managed-fpt-kubernetes-engine/service-type-load-balancer,/docs/ja/managed-fpt-kubernetes-engine/service-type-load-balancer,/docs/en/managed-fpt-kubernetes-engine/service-type-load-balancer
ja,en,managed-fpt-kubernetes-engine/snapshot-persistent-volume-tren-k8s,/docs/ja/managed-fpt-kubernetes-engine/snapshot-persistent-volume-tren-k8s,/docs/en/managed-fpt-kubernetes-engine/snapshot-persistent-volume-tren-k8s
ja,en,managed-fpt-kubernetes-engine/snapshot-va-restore-pvc-tren-k8s-fpt,/docs/ja/managed-fpt-kubernetes-engine/snapshot-va-restore-pvc-tren-k8s-fpt,/docs/en/managed-fpt-kubernetes-engine/snapshot-va-restore-pvc-tren-k8s-fpt
ja,en,managed-fpt-kubernetes-engine/tai-sao-nen-su-dung-gpu-tren-cloud,/docs/ja/managed-fpt-kubernetes-engine/tai-sao-nen-su-dung-gpu-tren-cloud,/docs/en/managed-fpt-kubernetes-engine/tai-sao-nen-su-dung-gpu-tren-cloud
ja,en,managed-fpt-kubernetes-engine/tai-sao-nen-su-dung-gpu-tren-kubernetes,/docs/ja/managed-fpt-kubernetes-engine/tai-sao-nen-su-dung-gpu-tren-kubernetes,/docs/en/managed-fpt-kubernetes-engine/tai-sao-nen-su-dung-gpu-tren-kubernetes
ja,en,managed-fpt-kubernetes-engine/thay-doi-cau-hinh-flavor-cua-worker-pool,/docs/ja/managed-fpt-kubernetes-engine/thay-doi-cau-hinh-flavor-cua-worker-pool,/docs/en/managed-fpt-kubernetes-engine/thay-doi-cau-hinh-flavor-cua-worker-pool
ja,en,managed-fpt-kubernetes-engine/thay-doi-cau-hinh-internal-subnet-load-balancer,/docs/ja/managed-fpt-kubernetes-engine/thay-doi-cau-hinh-internal-subnet-load-balancer,/docs/en/managed-fpt-kubernetes-engine/thay-doi-cau-hinh-internal-subnet-load-balancer
ja,en,managed-fpt-kubernetes-engine/thay-doi-cau-hinh-k8s-cluster,/docs/ja/managed-fpt-kubernetes-engine/thay-doi-cau-hinh-k8s-cluster,/docs/en/managed-fpt-kubernetes-engine/thay-doi-cau-hinh-k8s-cluster
ja,en,managed-fpt-kubernetes-engine/thay-doi-cluster-endponit-access,/docs/ja/managed-fpt-kubernetes-engine/thay-doi-cluster-endponit-access,/docs/en/managed-fpt-kubernetes-engine/thay-doi-cluster-endponit-access
